time,precip_rate,TMP_2maboveground,PRES_surface
2001-05-20 00:00:00,0.01236,9.55119,1.825378923
2001-05-21 00:00:00,0,5.11803,1.370996378
2001-05-22 00:00:00,0,4.56169,1.323935108
2001-05-23 00:00:00,0,10.11361,1.90346424
2001-05-24 00:00:00,0,13.79806,2.401620543
2001-05-25 00:00:00,0,15.66261,2.696726957
2001-05-26 00:00:00,0,16.60217,2.859516109
2001-05-27 00:00:00,0,15.22286,2.634931758
2001-05-28 00:00:00,0,14.24378,2.485994451
2001-05-29 00:00:00,0,12.55503,2.243172219
2001-05-30 00:00:00,0,10.18822,1.936052262
2001-05-31 00:00:00,0,8.71628,1.764957723
2001-06-01 00:00:00,0,11.30544,2.083876227
2001-06-02 00:00:00,0,14.55475,2.553109649
2001-06-03 00:00:00,0.87269,11.40686,2.102924562
2001-06-04 00:00:00,0,3.41181,1.252119293
2001-06-05 00:00:00,1.35967,1.64267,1.112024208
2001-06-06 00:00:00,0,6.52542,1.543065753
2001-06-07 00:00:00,0,9.06842,1.821361183
2001-06-08 00:00:00,0,13.15725,2.35901332
2001-06-09 00:00:00,0,16.94528,2.975034631
2001-06-10 00:00:00,0,16.16808,2.841407737
2001-06-11 00:00:00,0,16.16364,2.842932363
2001-06-12 00:00:00,0.68333,13.74481,2.454468487
2001-06-13 00:00:00,29.24814,1.48444,1.10806008
2001-06-14 00:00:00,5.77361,0.14683,1.011304216
2001-06-15 00:00:00,0,4.99697,1.405324028
2001-06-16 00:00:00,0,11.46047,2.133987411
2001-06-17 00:00:00,0,14.05792,2.508875521
2001-06-18 00:00:00,0,16.62331,2.933715106
2001-06-19 00:00:00,0,11.51181,2.142929786
2001-06-20 00:00:00,0,12.17439,2.234122451
2001-06-21 00:00:00,0,14.69972,2.611829732
2001-06-22 00:00:00,0,16.69714,2.9484617
2001-06-23 00:00:00,0,19.58381,3.50070868
2001-06-24 00:00:00,0,19.183,3.418684504
2001-06-25 00:00:00,0,17.93736,3.174766571
2001-06-26 00:00:00,0,15.98567,2.822934139
2001-06-27 00:00:00,0,15.45439,2.732534347
2001-06-28 00:00:00,0,16.46686,2.904157284
2001-06-29 00:00:00,0,17.7227,3.129972635
2001-06-30 00:00:00,0,19.40781,3.45696967
2001-07-01 00:00:00,0,20.49917,3.683170284
2001-07-02 00:00:00,0,21.69181,3.944756128
2001-07-03 00:00:00,0,21.75558,3.956420259
2001-07-04 00:00:00,0,22.86103,4.212826528
2001-07-05 00:00:00,0,23.71153,4.418564924
2001-07-06 00:00:00,0.24625,20.81761,3.737188243
2001-07-07 00:00:00,4.10017,18.31836,3.22316611
2001-07-08 00:00:00,1.75464,16.3652,2.864403323
2001-07-09 00:00:00,2.51039,17.8527,3.128188854
2001-07-10 00:00:00,17.01064,16.78867,2.93158712
2001-07-11 00:00:00,1.6975,15.64878,2.733038094
2001-07-12 00:00:00,0.09953,16.73414,2.914455977
2001-07-13 00:00:00,0.50461,17.69772,3.083447554
2001-07-14 00:00:00,0.32694,19.49336,3.424739214
2001-07-15 00:00:00,0.76761,17.65825,3.067130803
2001-07-16 00:00:00,0.02522,15.13103,2.629257847
2001-07-17 00:00:00,0,15.16408,2.630288494
2001-07-18 00:00:00,0,15.84514,2.736836427
2001-07-19 00:00:00,0,15.86217,2.734908416
2001-07-20 00:00:00,0,16.61617,2.857233142
2001-07-21 00:00:00,0,17.63864,3.032321182
2001-07-22 00:00:00,0,18.00908,3.094167615
2001-07-23 00:00:00,0,16.79159,2.871136045
2001-07-24 00:00:00,0,17.58714,3.005337983
2001-07-25 00:00:00,0,17.99006,3.072121172
2001-07-26 00:00:00,0,18.96614,3.248404468
2001-07-27 00:00:00,0,18.72811,3.196091448
2001-07-28 00:00:00,0,19.42161,3.322328569
2001-07-29 00:00:00,0,19.47483,3.325253546
2001-07-30 00:00:00,0.01956,17.64111,2.975867434
2001-07-31 00:00:00,0,16.99122,2.855577371
2001-08-01 00:00:00,0,12.54125,2.170144189
2001-08-02 00:00:00,0,17.53028,2.935115622
2001-08-03 00:00:00,0,20.77583,3.545811197
2001-08-04 00:00:00,0.41872,18.44881,3.084712302
2001-08-05 00:00:00,0,18.48672,3.083757439
2001-08-06 00:00:00,0,19.78131,3.319927852
2001-08-07 00:00:00,0,22.40784,3.85695943
2001-08-08 00:00:00,0.01031,22.99906,3.979306892
2001-08-09 00:00:00,0,22.36269,3.8262754
2001-08-10 00:00:00,0,19.06892,3.149433012
2001-08-11 00:00:00,0,18.13717,2.971945678
2001-08-12 00:00:00,0.58239,19.07681,3.133270139
2001-08-13 00:00:00,1.92433,20.08453,3.315044024
2001-08-14 00:00:00,0.01031,17.40289,2.820275649
2001-08-15 00:00:00,0.00125,17.96489,2.907993222
2001-08-16 00:00:00,0.2265,16.16472,2.602533835
2001-08-17 00:00:00,0,17.46611,2.80595514
2001-08-18 00:00:00,0,19.89436,3.230187902
2001-08-19 00:00:00,0,21.11986,3.459110617
2001-08-20 00:00:00,0,20.20342,3.269086237
2001-08-21 00:00:00,0.27192,17.37378,2.756478135
2001-08-22 00:00:00,2.73817,13.20575,2.131983978
2001-08-23 00:00:00,0.85078,14.627,2.319583155
2001-08-24 00:00:00,0,17.41078,2.736453816
2001-08-25 00:00:00,0,17.82834,2.79653784
2001-08-26 00:00:00,0,17.90331,2.799948345
2001-08-27 00:00:00,0,19.75503,3.113858393
2001-08-28 00:00:00,0.01031,21.03653,3.344836029
2001-08-29 00:00:00,0,19.99144,3.13647298
2001-08-30 00:00:00,0,19.22761,2.988717864
2001-08-31 00:00:00,0,16.23286,2.491108602
2001-09-01 00:00:00,0,16.39456,2.507001925
2001-09-02 00:00:00,0,17.5265,2.674174596
2001-09-03 00:00:00,0,18.66433,2.851652664
2001-09-04 00:00:00,0,19.83484,3.044792103
2001-09-05 00:00:00,0,19.87814,3.041883973
2001-09-06 00:00:00,3.93506,15.06125,2.27241646
2001-09-07 00:00:00,11.09792,3.88686,1.108659643
2001-09-08 00:00:00,0,4.8235,1.175930901
2001-09-09 00:00:00,1.88,4.17589,1.122250119
2001-09-10 00:00:00,0,9.02397,1.535733898
2001-09-11 00:00:00,0,13.40181,2.015808086
2001-09-12 00:00:00,0,16.38414,2.409763643
2001-09-13 00:00:00,0.59106,16.88983,2.475172529
2001-09-14 00:00:00,0,14.40456,2.120729156
2001-09-15 00:00:00,0,12.49317,1.877456149
2001-09-16 00:00:00,0,12.96239,1.925840144
2001-09-17 00:00:00,0.12283,13.17445,1.944027748
2001-09-18 00:00:00,1.69106,10.14969,1.60202056
2001-09-19 00:00:00,0,10.94753,1.678646018
2001-09-20 00:00:00,0,12.82103,1.880391082
2001-09-21 00:00:00,0,13.53839,1.958327245
2001-09-22 00:00:00,0,15.48383,2.197769253
2001-09-23 00:00:00,0,15.07431,2.135391188
2001-09-24 00:00:00,0,16.51453,2.321214449
2001-09-25 00:00:00,0.03106,17.97989,2.524376927
2001-09-26 00:00:00,0,18.16589,2.542509936
2001-09-27 00:00:00,0,15.64167,2.176145734
2001-09-28 00:00:00,0,16.57228,2.293058906
2001-09-29 00:00:00,0,16.27147,2.24292199
2001-09-30 00:00:00,0,14.64975,2.024271339
2001-10-01 00:00:00,0,14.82325,2.037708012
2001-10-02 00:00:00,0,14.87842,2.03640619
2001-10-03 00:00:00,0,13.78417,1.896519995
2001-10-04 00:00:00,0,12.13142,1.704750932
2001-10-05 00:00:00,0,8.60511,1.357687512
2001-10-06 00:00:00,0,5.96036,1.138418049
2001-10-07 00:00:00,0,9.36781,1.41418354
2001-10-08 00:00:00,0,11.29492,1.591503166
2001-10-09 00:00:00,0.73297,6.61658,1.173998328
2001-10-10 00:00:00,2.611,-0.97414,0.699914398
2001-10-11 00:00:00,0,-0.31147,0.729947451
2001-10-12 00:00:00,9.3495,-1.28858,0.679055829
2001-10-13 00:00:00,2.43956,-2.29008,0.630251088
2001-10-14 00:00:00,0.00703,4.74792,1.016627106
2001-10-15 00:00:00,0,4.27442,0.980969455
2001-10-16 00:00:00,0,4.41339,0.985981955
2001-10-17 00:00:00,0,8.20444,1.259111704
2001-10-18 00:00:00,0,7.57436,1.20374324
2001-10-19 00:00:00,0,2.58767,0.861279841
2001-10-20 00:00:00,0,6.15106,1.087759966
2001-10-21 00:00:00,0,7.61492,1.19182634
2001-10-22 00:00:00,0,8.05128,1.2208498
2001-10-23 00:00:00,3.65397,4.70736,0.976394442
2001-10-24 00:00:00,3.6695,-0.44928,0.684763703
2001-10-25 00:00:00,0,-3.05547,0.567723515
2001-10-26 00:00:00,0.40125,0.2745,0.713968483
2001-10-27 00:00:00,0,5.68108,1.024101682
2001-10-28 00:00:00,0,9.35244,1.294390536
2001-10-29 00:00:00,0,9.69222,1.317267888
2001-10-30 00:00:00,0,9.741,1.315877218
2001-10-31 00:00:00,13.68836,7.74778,1.152863085
2001-11-01 00:00:00,22.61092,1.97453,0.782430792
2001-11-02 00:00:00,0.56897,1.972,0.779073453
2001-11-03 00:00:00,0,4.10881,0.896166135
2001-11-04 00:00:00,0,6.09156,1.017842928
2001-11-05 00:00:00,0.6535,7.51833,1.112729296
2001-11-06 00:00:00,0.54069,8.79658,1.203603937
2001-11-07 00:00:00,3.65725,7.57106,1.107562949
2001-11-08 00:00:00,6.28364,0.88392,0.705801411
2001-11-09 00:00:00,0.36858,1.38011,0.727334368
2001-11-10 00:00:00,0,3.55439,0.839520208
2001-11-11 00:00:00,0,2.85331,0.797676903
2001-11-12 00:00:00,0,3.23783,0.815474696
2001-11-13 00:00:00,0.00939,5.53431,0.946784743
2001-11-14 00:00:00,3.15586,4.41147,0.875493349
2001-11-15 00:00:00,0.47972,2.54864,0.769596341
2001-11-16 00:00:00,0,4.17894,0.855625236
2001-11-17 00:00:00,0.45922,5.29992,0.918469463
2001-11-18 00:00:00,0.58,3.87317,0.832259153
2001-11-19 00:00:00,1.5935,0.43756,0.656611786
2001-11-20 00:00:00,0,0.65769,0.664334754
2001-11-21 00:00:00,0.72975,2.17628,0.734538582
2001-11-22 00:00:00,5.05008,1.8815,0.717545276
2001-11-23 00:00:00,26.41303,-1.27106,0.575263659
2001-11-24 00:00:00,5.86989,-6.0465,0.407549627
2001-11-25 00:00:00,10.22942,-7.51131,0.364804371
2001-11-26 00:00:00,10.74955,-6.16097,0.401660028
2001-11-27 00:00:00,5.74906,-7.62356,0.35960903
2001-11-28 00:00:00,1.41917,-10.14814,0.296788728
2001-11-29 00:00:00,2.23658,-12.1572,0.253815638
2001-11-30 00:00:00,8.45881,-6.07572,0.399591783
2001-12-01 00:00:00,4.27331,-8.16619,0.341619094
2001-12-02 00:00:00,9.96297,-7.67011,0.353543436
2001-12-03 00:00:00,8.54814,-1.04414,0.568118428
2001-12-04 00:00:00,17.0555,-4.29986,0.449995907
2001-12-05 00:00:00,5.6335,-6.76711,0.375278732
2001-12-06 00:00:00,16.26617,-8.38372,0.332249017
2001-12-07 00:00:00,41.71972,-3.89567,0.460317736
2001-12-08 00:00:00,2.64856,-8.54311,0.327046785
2001-12-09 00:00:00,1.62969,-6.49061,0.380008557
2001-12-10 00:00:00,0,-4.48181,0.439001055
2001-12-11 00:00:00,0.33303,-8.25106,0.332594427
2001-12-12 00:00:00,0.22139,-12.52231,0.240131491
2001-12-13 00:00:00,0.41028,-11.80306,0.253508986
2001-12-14 00:00:00,4.34464,-8.54133,0.324219077
2001-12-15 00:00:00,10.44658,-6.59367,0.37411276
2001-12-16 00:00:00,0.59614,-13.69153,0.21828474
2001-12-17 00:00:00,2.76881,-12.02981,0.248159889
2001-12-18 00:00:00,5.56756,-5.54275,0.403024261
2001-12-19 00:00:00,3.53569,-6.6235,0.372241725
2001-12-20 00:00:00,5.62375,-3.72078,0.459207126
2001-12-21 00:00:00,0,-3.66722,0.46085865
2001-12-22 00:00:00,0,-6.70581,0.369732165
2001-12-23 00:00:00,0,-9.92667,0.290841169
2001-12-24 00:00:00,0.36036,-8.31944,0.328187714
2001-12-25 00:00:00,0,-7.98878,0.336463114
2001-12-26 00:00:00,0,-8.20997,0.331116258
2001-12-27 00:00:00,3.78769,-8.07631,0.334614759
2001-12-28 00:00:00,0,-7.71756,0.343886515
2001-12-29 00:00:00,1.52911,-6.109,0.387422431
2001-12-30 00:00:00,0.65697,-5.08683,0.417724033
2001-12-31 00:00:00,0,-5.74458,0.39867592
2002-01-01 00:00:00,2.17806,-4.53486,0.435718072
2002-01-02 00:00:00,0,-6.25747,0.385011513
2002-01-03 00:00:00,1.87486,-6.93781,0.366800005
2002-01-04 00:00:00,1.83167,-5.03086,0.422243964
2002-01-05 00:00:00,0,-8.39475,0.3303583
2002-01-06 00:00:00,1.69703,-7.63033,0.350309262
2002-01-07 00:00:00,4.16014,-3.12194,0.48689656
2002-01-08 00:00:00,0.39503,1.20036,0.659800184
2002-01-09 00:00:00,0,2.22547,0.709133487
2002-01-10 00:00:00,0,-2.93339,0.496687063
2002-01-11 00:00:00,0,-5.51008,0.413723958
2002-01-12 00:00:00,0,-1.52281,0.551375258
2002-01-13 00:00:00,0,-1.23039,0.564246311
2002-01-14 00:00:00,0.39672,-9.48003,0.310832298
2002-01-15 00:00:00,0,-7.91592,0.350368571
2002-01-16 00:00:00,2.17517,-9.82539,0.304551764
2002-01-17 00:00:00,0,-11.97214,0.259312819
2002-01-18 00:00:00,0.09653,-11.96833,0.260177084
2002-01-19 00:00:00,2.68956,-12.26567,0.255071339
2002-01-20 00:00:00,1.84444,-10.30208,0.297390086
2002-01-21 00:00:00,6.25872,-9.13189,0.325910323
2002-01-22 00:00:00,17.42225,-4.40894,0.462715569
2002-01-23 00:00:00,6.25297,-11.44836,0.275238178
2002-01-24 00:00:00,3.29203,-12.19392,0.260801061
2002-01-25 00:00:00,2.25628,-9.48589,0.321743446
2002-01-26 00:00:00,2.65269,-2.72342,0.529283876
2002-01-27 00:00:00,0.72778,0.72428,0.675870024
2002-01-28 00:00:00,8.90747,-3.49972,0.504536189
2002-01-29 00:00:00,8.06569,-12.71033,0.255195841
2002-01-30 00:00:00,0.96128,-15.08297,0.212684931
2002-01-31 00:00:00,2.72678,-16.54925,0.189927284
2002-02-01 00:00:00,0.74497,-12.72636,0.257833485
2002-02-02 00:00:00,1.39642,-10.40664,0.309286076
2002-02-03 00:00:00,0,-8.40872,0.360894252
2002-02-04 00:00:00,0.34761,-8.68025,0.355065684
2002-02-05 00:00:00,0,-8.53564,0.36037045
2002-02-06 00:00:00,0.42319,-6.81161,0.411136065
2002-02-07 00:00:00,0,-5.18003,0.465026713
2002-02-08 00:00:00,1.44533,-1.64086,0.601059519
2002-02-09 00:00:00,11.55172,-5.69017,0.451817054
2002-02-10 00:00:00,0.46311,-8.18478,0.377587917
2002-02-11 00:00:00,0,-8.05872,0.382736373
2002-02-12 00:00:00,0,-3.21106,0.546898469
2002-02-13 00:00:00,0,-7.80103,0.393413093
2002-02-14 00:00:00,0.42319,-6.21719,0.443954847
2002-02-15 00:00:00,0,-7.25972,0.412956421
2002-02-16 00:00:00,0.4335,-5.78236,0.462158801
2002-02-17 00:00:00,0,-1.60781,0.625606785
2002-02-18 00:00:00,0,0.29939,0.717504242
2002-02-19 00:00:00,3.56192,-2.39536,0.596879911
2002-02-20 00:00:00,8.03039,-3.55003,0.552198614
2002-02-21 00:00:00,9.03319,-5.98539,0.465133131
2002-02-22 00:00:00,2.1065,-4.36064,0.525474496
2002-02-23 00:00:00,1.18714,1.59981,0.801375791
2002-02-24 00:00:00,0,1.67878,0.809137138
2002-02-25 00:00:00,9.20744,-6.54108,0.454254828
2002-02-26 00:00:00,0.81489,-13.6605,0.266031385
2002-02-27 00:00:00,8.00E-05,-12.066,0.302377779
2002-02-28 00:00:00,0,-8.38958,0.401278941
2002-03-01 00:00:00,1.30014,-9.90675,0.359591263
2002-03-02 00:00:00,0,-13.17028,0.281118445
2002-03-03 00:00:00,0,-13.52308,0.274640074
2002-03-04 00:00:00,0.36031,-12.69994,0.294043186
2002-03-05 00:00:00,0.52261,-5.6025,0.503174045
2002-03-06 00:00:00,2.64069,-1.12958,0.69513601
2002-03-07 00:00:00,3.06728,0.92075,0.804622615
2002-03-08 00:00:00,14.86064,-2.68603,0.628188212
2002-03-09 00:00:00,3.99833,-11.1875,0.337312618
2002-03-10 00:00:00,3.53408,-6.95928,0.465170466
2002-03-11 00:00:00,2.60267,-0.52247,0.740360028
2002-03-12 00:00:00,1.03922,-0.52256,0.743394666
2002-03-13 00:00:00,17.07378,-0.21994,0.762293109
2002-03-14 00:00:00,6.36044,-4.78214,0.55418357
2002-03-15 00:00:00,0.51456,-8.08239,0.436903441
2002-03-16 00:00:00,2.75992,-7.27067,0.465862511
2002-03-17 00:00:00,2.05092,-6.96583,0.478369428
2002-03-18 00:00:00,4.17425,-7.39106,0.465456516
2002-03-19 00:00:00,0.48078,-7.46989,0.464599416
2002-03-20 00:00:00,1.27472,-5.99667,0.519768134
2002-03-21 00:00:00,0.00472,1.47308,0.884482837
2002-03-22 00:00:00,0.44789,4.30806,1.075357542
2002-03-23 00:00:00,0.39025,6.61506,1.257337941
2002-03-24 00:00:00,5.76753,4.15853,1.073019868
2002-03-25 00:00:00,2.55222,-0.14342,0.803781422
2002-03-26 00:00:00,0,-0.80169,0.770789278
2002-03-27 00:00:00,0.51753,1.282,0.893579517
2002-03-28 00:00:00,0,2.03733,0.944454876
2002-03-29 00:00:00,0.39025,1.59544,0.919916903
2002-03-30 00:00:00,0,2.1215,0.957097018
2002-03-31 00:00:00,0,3.32378,1.042082666
2002-04-01 00:00:00,0,4.70881,1.147517253
2002-04-02 00:00:00,0,6.42064,1.289583742
2002-04-03 00:00:00,0,2.58933,1.002789495
2002-04-04 00:00:00,0,3.01753,1.036030493
2002-04-05 00:00:00,0,4.79447,1.171186073
2002-04-06 00:00:00,0,8.94003,1.540836005
2002-04-07 00:00:00,0.34767,6.46136,1.316826535
2002-04-08 00:00:00,0,3.83536,1.110524945
2002-04-09 00:00:00,0,3.59314,1.096523887
2002-04-10 00:00:00,2.10853,6.37356,1.323313113
2002-04-11 00:00:00,5.42153,3.469,1.095102168
2002-04-12 00:00:00,0,3.53122,1.103527513
2002-04-13 00:00:00,0,6.35083,1.335224658
2002-04-14 00:00:00,0.44392,7.31281,1.426694126
2002-04-15 00:00:00,5.77689,9.17992,1.614888223
2002-04-16 00:00:00,4.43783,3.27325,1.09949303
2002-04-17 00:00:00,3.6055,-2.49244,0.741010167
2002-04-18 00:00:00,9.33806,-2.09144,0.764842878
2002-04-19 00:00:00,6.73478,-1.13328,0.820781175
2002-04-20 00:00:00,10.04136,-0.79186,0.843339875
2002-04-21 00:00:00,7.54172,-1.93669,0.780860339
2002-04-22 00:00:00,1.79422,1.01847,0.962047355
2002-04-23 00:00:00,0,4.33058,1.207573425
2002-04-24 00:00:00,0,3.15997,1.119952558
2002-04-25 00:00:00,0,0.53561,0.939477866
2002-04-26 00:00:00,0.70919,5.69003,1.333969498
2002-04-27 00:00:00,11.71539,5.35881,1.30911374
2002-04-28 00:00:00,12.89928,1.10578,0.986058592
2002-04-29 00:00:00,2.57942,3.16511,1.137631732
2002-04-30 00:00:00,0,7.53911,1.523794307
2002-05-01 00:00:00,1.22303,8.165,1.5914738
2002-05-02 00:00:00,0.00772,1.91328,1.054364455
2002-05-03 00:00:00,0.57547,3.68686,1.192051191
2002-05-04 00:00:00,1.33219,5.22825,1.324738982
2002-05-05 00:00:00,0.48042,5.29144,1.334002241
2002-05-06 00:00:00,0,7.13764,1.510043322
2002-05-07 00:00:00,0,8.16003,1.617951692
2002-05-08 00:00:00,0.02072,1.32931,1.030105164
2002-05-09 00:00:00,0.50756,-3.493,0.737259034
2002-05-10 00:00:00,0,1.21525,1.027436112
2002-05-11 00:00:00,2.79656,2.00289,1.086973337
2002-05-12 00:00:00,1.75725,3.66878,1.219527994
2002-05-13 00:00:00,0,6.46831,1.471845718
2002-05-14 00:00:00,0,9.47472,1.792137429
2002-05-15 00:00:00,0,8.98383,1.740822078
2002-05-16 00:00:00,0,6.68836,1.503843584
2002-05-17 00:00:00,0,8.14669,1.657106243
2002-05-18 00:00:00,0,9.97106,1.866824491
2002-05-19 00:00:00,0,14.69972,2.512783512
2002-05-20 00:00:00,0,15.2315,2.601212851
2002-05-21 00:00:00,0.76447,12.746,2.23695461
2002-05-22 00:00:00,22.86619,3.16125,1.205396594
2002-05-23 00:00:00,17.10558,1.33306,1.066755866
2002-05-24 00:00:00,2.04978,3.135,1.207953284
2002-05-25 00:00:00,0,3.93686,1.277169883
2002-05-26 00:00:00,0,7.9505,1.666251746
2002-05-27 00:00:00,0,11.74997,2.126066027
2002-05-28 00:00:00,0,13.00053,2.302380379
2002-05-29 00:00:00,0,13.86978,2.433443102
2002-05-30 00:00:00,0,14.72425,2.568508344
2002-05-31 00:00:00,0,17.21592,2.991253904
2002-06-01 00:00:00,0,18.20022,3.1768879
2002-06-02 00:00:00,2.15308,13.89653,2.451965677
2002-06-03 00:00:00,8.70194,7.92894,1.684591371
2002-06-04 00:00:00,0,8.24592,1.721633157
2002-06-05 00:00:00,0,9.49531,1.867658933
2002-06-06 00:00:00,0,12.16928,2.213792365
2002-06-07 00:00:00,0,15.24764,2.679517995
2002-06-08 00:00:00,0,14.63858,2.584312278
2002-06-09 00:00:00,0.21589,6.40908,1.535979218
2002-06-10 00:00:00,0.73456,0.24856,1.015585014
2002-06-11 00:00:00,0,3.2375,1.246257131
2002-06-12 00:00:00,0,5.98981,1.497883285
2002-06-13 00:00:00,0,10.13,1.958836069
2002-06-14 00:00:00,0,12.92383,2.335880203
2002-06-15 00:00:00,0,15.72067,2.774705048
2002-06-16 00:00:00,0,16.73611,2.95161049
2002-06-17 00:00:00,0,17.31339,3.056868626
2002-06-18 00:00:00,0,15.99772,2.824977458
2002-06-19 00:00:00,0,13.10508,2.366889154
2002-06-20 00:00:00,0,11.00036,2.075420553
2002-06-21 00:00:00,0,15.33475,2.715013356
2002-06-22 00:00:00,1.15142,17.77311,3.144823821
2002-06-23 00:00:00,0,13.74975,2.463820179
2002-06-24 00:00:00,0,15.10858,2.677587397
2002-06-25 00:00:00,0,19.23278,3.42813121
2002-06-26 00:00:00,0.304,20.90644,3.780252179
2002-06-27 00:00:00,0,21.89089,4.000901835
2002-06-28 00:00:00,0,20.2055,3.626230795
2002-06-29 00:00:00,0,20.7472,3.741022261
2002-06-30 00:00:00,0,19.29028,3.433118516
2002-07-01 00:00:00,0,19.59864,3.493917522
2002-07-02 00:00:00,0,19.14647,3.399837798
2002-07-03 00:00:00,0,19.34303,3.436945061
2002-07-04 00:00:00,0,19.76483,3.520447361
2002-07-05 00:00:00,0,20.07058,3.581022667
2002-07-06 00:00:00,0.01025,20.826,3.739014022
2002-07-07 00:00:00,0,20.8325,3.736685869
2002-07-08 00:00:00,0,21.38856,3.855222743
2002-07-09 00:00:00,0,20.44167,3.64448463
2002-07-10 00:00:00,0,19.5435,3.453483751
2002-07-11 00:00:00,0,21.79972,3.933898887
2002-07-12 00:00:00,0,22.73233,4.145317178
2002-07-13 00:00:00,0,24.48611,4.57429591
2002-07-14 00:00:00,0,25.11608,4.732913633
2002-07-15 00:00:00,0.00028,24.38534,4.534901851
2002-07-16 00:00:00,0.00653,22.59078,4.087617971
2002-07-17 00:00:00,0.56258,19.62139,3.434472925
2002-07-18 00:00:00,5.51244,19.13711,3.33230021
2002-07-19 00:00:00,12.82819,18.14545,3.136714742
2002-07-20 00:00:00,0,16.68606,2.869281245
2002-07-21 00:00:00,0,17.26581,2.96544483
2002-07-22 00:00:00,0,17.67333,3.032837773
2002-07-23 00:00:00,0.00342,19.45486,3.364086677
2002-07-24 00:00:00,0,20.49547,3.568488341
2002-07-25 00:00:00,0.04089,20.61258,3.585567783
2002-07-26 00:00:00,8.11792,16.03908,2.726839727
2002-07-27 00:00:00,0.69258,14.80167,2.52372232
2002-07-28 00:00:00,0,16.61714,2.811381373
2002-07-29 00:00:00,0,14.16489,2.416340923
2002-07-30 00:00:00,0,17.98886,3.038231784
2002-07-31 00:00:00,0,19.53978,3.32252025
2002-08-01 00:00:00,0,18.49806,3.116798035
2002-08-02 00:00:00,0,17.69703,2.964499419
2002-08-03 00:00:00,0.86233,17.03814,2.842810046
2002-08-04 00:00:00,0,17.70283,2.950755298
2002-08-05 00:00:00,0,18.34014,3.057045212
2002-08-06 00:00:00,0,17.33525,2.871768879
2002-08-07 00:00:00,0,17.79844,2.94459274
2002-08-08 00:00:00,0,16.21206,2.669941489
2002-08-09 00:00:00,0.94206,12.08939,2.066778109
2002-08-10 00:00:00,2.85758,11.97192,2.046014421
2002-08-11 00:00:00,0,14.77195,2.426075816
2002-08-12 00:00:00,0.54983,18.16158,2.967872956
2002-08-13 00:00:00,0,15.72275,2.556137352
2002-08-14 00:00:00,0,15.21722,2.471622414
2002-08-15 00:00:00,0,17.15734,2.770979878
2002-08-16 00:00:00,0,18.90728,3.066169597
2002-08-17 00:00:00,0,18.42553,2.971016983
2002-08-18 00:00:00,0,16.79031,2.686374773
2002-08-19 00:00:00,0,16.59417,2.64675911
2002-08-20 00:00:00,0,17.94533,2.86107042
2002-08-21 00:00:00,0,16.38033,2.596725103
2002-08-22 00:00:00,0,14.48436,2.30670497
2002-08-23 00:00:00,0,15.04975,2.380282087
2002-08-24 00:00:00,0,16.01317,2.515718613
2002-08-25 00:00:00,0,14.98772,2.356115099
2002-08-26 00:00:00,0,17.02647,2.656891461
2002-08-27 00:00:00,0,17.48342,2.72169994
2002-08-28 00:00:00,0,15.00645,2.335734769
2002-08-29 00:00:00,0,16.5595,2.557847683
2002-08-30 00:00:00,0,17.00956,2.619228748
2002-08-31 00:00:00,0,16.79742,2.577334443
2002-09-01 00:00:00,0,16.50003,2.522998585
2002-09-02 00:00:00,0,16.57508,2.525766265
2002-09-03 00:00:00,0,16.61481,2.523098621
2002-09-04 00:00:00,0,18.19045,2.762960146
2002-09-05 00:00:00,0,18.89184,2.870234011
2002-09-06 00:00:00,1.66278,16.4437,2.471161593
2002-09-07 00:00:00,11.30647,11.82189,1.853500596
2002-09-08 00:00:00,25.91261,11.85492,1.850733871
2002-09-09 00:00:00,18.18792,8.84164,1.523354183
2002-09-10 00:00:00,2.56381,9.9592,1.630257815
2002-09-11 00:00:00,2.01447,12.07781,1.856533652
2002-09-12 00:00:00,0.06117,12.71392,1.924605435
2002-09-13 00:00:00,0,12.0297,1.837466875
2002-09-14 00:00:00,0,13.09247,1.955930813
2002-09-15 00:00:00,0.40333,15.13331,2.209146472
2002-09-16 00:00:00,0,16.14136,2.339817207
2002-09-17 00:00:00,0.56772,14.18558,2.069145495
2002-09-18 00:00:00,25.78447,6.75203,1.287059061
2002-09-19 00:00:00,1.35128,5.82661,1.206661149
2002-09-20 00:00:00,0,7.24197,1.318799553
2002-09-21 00:00:00,0,9.92381,1.561255937
2002-09-22 00:00:00,0,8.48745,1.418632654
2002-09-23 00:00:00,0,9.61489,1.519080131
2002-09-24 00:00:00,0.40333,11.83772,1.741488143
2002-09-25 00:00:00,0,13.44275,1.916895346
2002-09-26 00:00:00,0,10.7825,1.616966349
2002-09-27 00:00:00,0,8.78997,1.418610004
2002-09-28 00:00:00,0.40333,9.71711,1.499395925
2002-09-29 00:00:00,0.01272,9.66925,1.488915709
2002-09-30 00:00:00,11.86111,7.93931,1.327033538
2002-10-01 00:00:00,0.38272,4.21172,1.03451031
2002-10-02 00:00:00,15.21083,0.73742,0.814175698
2002-10-03 00:00:00,6.78492,1.42956,0.850334533
2002-10-04 00:00:00,1.28697,2.79594,0.929355905
2002-10-05 00:00:00,3.49311,2.79289,0.925405578
2002-10-06 00:00:00,0,4.34442,1.02284706
2002-10-07 00:00:00,0,6.9925,1.213089699
2002-10-08 00:00:00,0.41803,7.71942,1.266608274
